gene_name,origin_species,read_mean_count,base_read_mean,species_abundance,orthogroup,fold_change_ratio
CXR29_RS13525,ALL_Brevibacterium_linens_strain_ATCC_19391_NZ_CP026734,1.206030787337235,78.09765588048838,0.015442599060627442,246612,0.5
CXR29_RS04695,ALL_Brevibacterium_linens_strain_ATCC_19391_NZ_CP026734,0.9562432074927558,61.92242664195046,0.015442599060627442,95476,1.0
CXR29_RS07710,ALL_Brevibacterium_linens_strain_ATCC_19391_NZ_CP026734,29.926347517077517,1937.90872893786,0.015442599060627442,421730,2.0
CXR29_RS13025,ALL_Brevibacterium_linens_strain_ATCC_19391_NZ_CP026734,11.706844031082444,758.0876758582883,0.015442599060627442,246537,0.5
CXR29_RS03310,ALL_Brevibacterium_linens_strain_ATCC_19391_NZ_CP026734,6.655667344841096,430.9939873923446,0.015442599060627442,95297,1.0
CXR29_RS15620,ALL_Brevibacterium_linens_strain_ATCC_19391_NZ_CP026734,1.578771325452565,102.23481936261697,0.015442599060627442,168217,1.0
CXR29_RS03950,ALL_Brevibacterium_linens_strain_ATCC_19391_NZ_CP026734,9.906075894383541,641.4772445682503,0.015442599060627442,95383,1.0
CXR29_RS17265,ALL_Brevibacterium_linens_strain_ATCC_19391_NZ_CP026734,2.227021304778181,144.21285536423787,0.015442599060627442,95495,1.0
CXR29_RS14565,ALL_Brevibacterium_linens_strain_ATCC_19391_NZ_CP026734,14.101122318791978,913.1314141765357,0.015442599060627442,168083,1.0
CXR29_RS12070,ALL_Brevibacterium_linens_strain_ATCC_19391_NZ_CP026734,1194.1852477399943,77330.58684303326,0.015442599060627442,246413,1.0
CXR29_RS17835,ALL_Brevibacterium_linens_strain_ATCC_19391_NZ_CP026734,0.6808433888162456,44.088652832548675,0.015442599060627442,429835,2.0
CXR29_RS14395,ALL_Brevibacterium_linens_strain_ATCC_19391_NZ_CP026734,0.4443136800292083,28.77194948109697,0.015442599060627442,168055,1.0
CXR29_RS15250,ALL_Brevibacterium_linens_strain_ATCC_19391_NZ_CP026734,0.7815769429656219,50.61174870222046,0.015442599060627442,168166,1.0
CXR29_RS00965,ALL_Brevibacterium_linens_strain_ATCC_19391_NZ_CP026734,67.6774212284504,4382.514948600927,0.015442599060627442,429591,1.0
CXR29_RS04260,ALL_Brevibacterium_linens_strain_ATCC_19391_NZ_CP026734,0.1946207854288575,12.602851674435037,0.015442599060627442,95424,2.0
CXR29_RS15420,ALL_Brevibacterium_linens_strain_ATCC_19391_NZ_CP026734,0.14428179409296543,9.343103031200707,0.015442599060627442,168191,0.5
CXR29_RS11030,ALL_Brevibacterium_linens_strain_ATCC_19391_NZ_CP026734,197.47307803021522,12787.554559626815,0.015442599060627442,246309,1.0
CXR29_RS14185,ALL_Brevibacterium_linens_strain_ATCC_19391_NZ_CP026734,0.5133908484423867,33.245106372756354,0.015442599060627442,246720,1.0
CXR29_RS08195,ALL_Brevibacterium_linens_strain_ATCC_19391_NZ_CP026734,44.82254373614537,2902.525899958462,0.015442599060627442,421792,0.5
CXR29_RS07115,ALL_Brevibacterium_linens_strain_ATCC_19391_NZ_CP026734,26.87490023885175,1740.3093956749926,0.015442599060627442,421665,1.0
CXR29_RS11335,ALL_Brevibacterium_linens_strain_ATCC_19391_NZ_CP026734,1.8994461303603158,123.00041741050941,0.015442599060627442,246342,1.0
CXR29_RS01465,ALL_Brevibacterium_linens_strain_ATCC_19391_NZ_CP026734,8.916813087837555,577.4166027901304,0.015442599060627442,429670,0.5
CXR29_RS13950,ALL_Brevibacterium_linens_strain_ATCC_19391_NZ_CP026734,19.563223016434243,1266.8348727846449,0.015442599060627442,246690,1.0
CXR29_RS11465,ALL_Brevibacterium_linens_strain_ATCC_19391_NZ_CP026734,0.15077129697476532,9.763336882790208,0.015442599060627442,246356,1.0
CXR29_RS13345,ALL_Brevibacterium_linens_strain_ATCC_19391_NZ_CP026734,388.04565651753893,25128.260793023037,0.015442599060627442,246578,1.0
CXR29_RS10545,ALL_Brevibacterium_linens_strain_ATCC_19391_NZ_CP026734,11.625439254650297,752.8162331359491,0.015442599060627442,422061,0.5
I6J17_RS12250,Heyndrickxia_coagulans_strain_FDAARGOS_1160_NZ_CP068054,4.094033215301063,52.80349093725414,0.07753338165020116,112858,1.0
I6J17_RS09525,Heyndrickxia_coagulans_strain_FDAARGOS_1160_NZ_CP068054,1.7554557790454264,22.641290005449825,0.07753338165020116,112779,1.0
I6J17_RS04850,Heyndrickxia_coagulans_strain_FDAARGOS_1160_NZ_CP068054,6257.70977232057,80709.87797943332,0.07753338165020116,198596,2.0
I6J17_RS06065,Heyndrickxia_coagulans_strain_FDAARGOS_1160_NZ_CP068054,113.91403778287379,1469.2257110209284,0.07753338165020116,198630,1.0
I6J17_RS04470,Heyndrickxia_coagulans_strain_FDAARGOS_1160_NZ_CP068054,98.09268061883216,1265.1670613489573,0.07753338165020116,198588,0.5
I6J17_RS11300,Heyndrickxia_coagulans_strain_FDAARGOS_1160_NZ_CP068054,54.78850623059532,706.6440939952627,0.07753338165020116,112829,1.0
I6J17_RS02380,Heyndrickxia_coagulans_strain_FDAARGOS_1160_NZ_CP068054,3881.140023344141,50057.664721168156,0.07753338165020116,198558,1.0
I6J17_RS00820,Heyndrickxia_coagulans_strain_FDAARGOS_1160_NZ_CP068054,0.682519080658978,8.802906130655108,0.07753338165020116,198522,1.0
I6J17_RS00475,Heyndrickxia_coagulans_strain_FDAARGOS_1160_NZ_CP068054,44.6739583576839,576.1899894839424,0.07753338165020116,198516,0.5
I6J17_RS08030,Heyndrickxia_coagulans_strain_FDAARGOS_1160_NZ_CP068054,92.99239737385187,1199.3852892086593,0.07753338165020116,112750,1.0
I6J17_RS15275,Heyndrickxia_coagulans_strain_FDAARGOS_1160_NZ_CP068054,5.874394566136421,75.76600479828524,0.07753338165020116,112914,1.0
I6J17_RS05470,Heyndrickxia_coagulans_strain_FDAARGOS_1160_NZ_CP068054,20.942380576023055,270.10792164988356,0.07753338165020116,198617,1.0
I6J17_RS04055,Heyndrickxia_coagulans_strain_FDAARGOS_1160_NZ_CP068054,35.81012438012253,461.8671805350003,0.07753338165020116,198575,0.5
I6J17_RS02345,Heyndrickxia_coagulans_strain_FDAARGOS_1160_NZ_CP068054,35.41903990840604,456.82310192791846,0.07753338165020116,198557,1.0
I6J17_RS11370,Heyndrickxia_coagulans_strain_FDAARGOS_1160_NZ_CP068054,1.201705379376598,15.499199877521146,0.07753338165020116,112832,1.0
I6J17_RS06165,Heyndrickxia_coagulans_strain_FDAARGOS_1160_NZ_CP068054,22.2935795756751,287.53524096568617,0.07753338165020116,198632,1.0
I6J17_RS15545,Heyndrickxia_coagulans_strain_FDAARGOS_1160_NZ_CP068054,7.345996632876589,94.74624318617644,0.07753338165020116,112919,1.0
I6J17_RS07020,Heyndrickxia_coagulans_strain_FDAARGOS_1160_NZ_CP068054,26.773257498844398,345.31265022896025,0.07753338165020116,112706,0.5
I6J17_RS12755,Heyndrickxia_coagulans_strain_FDAARGOS_1160_NZ_CP068054,766.6156515071791,9887.55598157494,0.07753338165020116,112871,1.0
I6J17_RS16545,Heyndrickxia_coagulans_strain_FDAARGOS_1160_NZ_CP068054,0.0497719060287204,0.6419416381613644,0.07753338165020116,198582,1.0
I6J17_RS06595,Heyndrickxia_coagulans_strain_FDAARGOS_1160_NZ_CP068054,19.091642091614748,246.23770671771305,0.07753338165020116,112686,0.5
I6J17_RS13985,Heyndrickxia_coagulans_strain_FDAARGOS_1160_NZ_CP068054,2.3605697745070056,30.445850861464148,0.07753338165020116,112893,0.5
I6J17_RS11815,Heyndrickxia_coagulans_strain_FDAARGOS_1160_NZ_CP068054,25.091230505205182,323.6184204941109,0.07753338165020116,112846,1.0
I6J17_RS01555,Heyndrickxia_coagulans_strain_FDAARGOS_1160_NZ_CP068054,150.30750433148904,1938.6166465641202,0.07753338165020116,198538,1.0
I6J17_RS09745,Heyndrickxia_coagulans_strain_FDAARGOS_1160_NZ_CP068054,5.949983280386005,76.74092311915261,0.07753338165020116,112788,1.0
CCR98_RS10695,Stenotrophomonas_sp_WZN_1_NZ_CP021768,6.497121860887604,1637.6609791700976,0.003967317987988021,466518,2.0
CCR98_RS10745,Stenotrophomonas_sp_WZN_1_NZ_CP021768,20.431610561299397,5149.980572054183,0.003967317987988021,466521,1.0
CCR98_RS21135,Stenotrophomonas_sp_WZN_1_NZ_CP021768,0.42527336101592417,107.1941705463334,0.003967317987988021,466574,0.5
CCR98_RS20395,Stenotrophomonas_sp_WZN_1_NZ_CP021768,244.1497310797753,61540.247547334366,0.003967317987988021,132441,1.0
CCR98_RS02235,Stenotrophomonas_sp_WZN_1_NZ_CP021768,10.424409482283243,2627.5709468828995,0.003967317987988021,466432,2.0
CCR98_RS18360,Stenotrophomonas_sp_WZN_1_NZ_CP021768,0.18596589329115545,46.874461249189125,0.003967317987988021,466577,1.0
CCR98_RS01310,Stenotrophomonas_sp_WZN_1_NZ_CP021768,83.4961678549259,21045.998356504315,0.003967317987988021,466419,0.5
CCR98_RS07460,Stenotrophomonas_sp_WZN_1_NZ_CP021768,0.11931614334383515,30.074761767292806,0.003967317987988021,466458,1.0
CCR98_RS10910,Stenotrophomonas_sp_WZN_1_NZ_CP021768,1.6340326758195503,411.87338165656615,0.003967317987988021,132318,1.0
CCR98_RS07555,Stenotrophomonas_sp_WZN_1_NZ_CP021768,0.2579881083846267,65.02834135447317,0.003967317987988021,132247,1.0
CCR98_RS21250,Stenotrophomonas_sp_WZN_1_NZ_CP021768,0.05307319523566874,13.377600534255182,0.003967317987988021,466406,1.0
CCR98_RS19415,Stenotrophomonas_sp_WZN_1_NZ_CP021768,5.874290505156036,1480.6704486360354,0.003967317987988021,466580,1.0
CCR98_RS21335,Stenotrophomonas_sp_WZN_1_NZ_CP021768,0.5679167158872331,143.14877647991244,0.003967317987988021,466544,1.0
CCR98_RS08615,Stenotrophomonas_sp_WZN_1_NZ_CP021768,6.304899993031063,1589.209640397018,0.003967317987988021,466505,1.0
CCR98_RS01285,Stenotrophomonas_sp_WZN_1_NZ_CP021768,0.4494508233732,113.28832847127885,0.003967317987988021,466416,0.5
CCR98_RS07655,Stenotrophomonas_sp_WZN_1_NZ_CP021768,0.4087501239319142,103.02933245318383,0.003967317987988021,466472,0.5
D3P44_RS10370,Stutzerimonas_balearica_strain_Z8_NZ_CP110110,3.1835923675646067,80.0185839951224,0.03978566238761067,281439,1.0
D3P44_RS14165,Stutzerimonas_balearica_strain_Z8_NZ_CP110110,0.05621138260578546,1.4128552657524633,0.03978566238761067,281486,1.0
D3P44_RS16870,Stutzerimonas_balearica_strain_Z8_NZ_CP110110,1.1880351662304254,29.860886936002895,0.03978566238761067,281516,1.0
D3P44_RS04930,Stutzerimonas_balearica_strain_Z8_NZ_CP110110,0.18596655016800556,4.674210230716578,0.03978566238761067,281399,1.0
D3P44_RS15315,Stutzerimonas_balearica_strain_Z8_NZ_CP110110,11.883430793348518,298.68626234180886,0.03978566238761067,281503,0.5
D3P44_RS19890,Stutzerimonas_balearica_strain_Z8_NZ_CP110110,3.991968535765827,100.33686248262474,0.03978566238761067,281548,0.5
D3P44_RS15310,Stutzerimonas_balearica_strain_Z8_NZ_CP110110,1.9443223455845215,48.86992521682854,0.03978566238761067,281502,1.0
D3P44_RS01030,Stutzerimonas_balearica_strain_Z8_NZ_CP110110,127.42575275867775,3202.805863007533,0.03978566238761067,281368,1.0
D3P44_RS16945,Stutzerimonas_balearica_strain_Z8_NZ_CP110110,15.489213538356797,389.31646751167744,0.03978566238761067,281518,1.0
Dvina_RS02090,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,25.849132650703137,376.0222220646907,0.06874363038644046,352480,1.0
Dvina_RS21665,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,33.08839790557945,481.33038245978446,0.06874363038644046,412962,1.0
Dvina_RS53025,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,124.98809603572717,1818.1771217654634,0.06874363038644046,353717,1.0
Dvina_RS36575,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,27.422038416059806,398.90297125577393,0.06874363038644046,138569,2.0
Dvina_RS34420,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,4.347929950160621,63.2484773602856,0.06874363038644046,138439,0.5
Dvina_RS19760,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,409.37150157121795,5955.046296943398,0.06874363038644046,342415,1.0
Dvina_RS29160,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,393.28156129946524,5720.989116935541,0.06874363038644046,46742,1.0
Dvina_RS04505,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,128.20809190607528,1865.0177650693884,0.06874363038644046,153493,1.0
Dvina_RS05260,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,14.191318442047903,206.4383036256856,0.06874363038644046,153516,1.0
Dvina_RS23585,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,1.3554898939440263,19.718043494708912,0.06874363038644046,413104,2.0
Dvina_RS51190,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,4.31447815912984,62.76186076987959,0.06874363038644046,451156,1.0
Dvina_RS50295,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,23.355117983386826,339.74228378828207,0.06874363038644046,451108,0.5
Dvina_RS52850,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,2.689751075282453,39.12727710425082,0.06874363038644046,353706,2.0
Dvina_RS20480,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,248.3415800209509,3612.575865209699,0.06874363038644046,412889,0.5
Dvina_RS50045,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,469.4585257144042,6829.1203574113815,0.06874363038644046,451094,1.0
Dvina_RS47000,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,0.7250220124374691,10.546751871581082,0.06874363038644046,450966,0.5
Dvina_RS11695,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,15.034463649924902,218.7033702673116,0.06874363038644046,153839,1.0
Dvina_RS04275,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,699.3338722429924,10173.071574947466,0.06874363038644046,352602,1.0
Dvina_RS31040,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,3.14660609764423,45.77305679021705,0.06874363038644046,46885,1.0
Dvina_RS40425,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,2.6015088499297963,37.84363489832417,0.06874363038644046,138802,2.0
Dvina_RS09050,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,809.6779951383535,11778.225714684699,0.06874363038644046,153714,1.0
Dvina_RS35975,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,25.163253659926234,366.0448759902799,0.06874363038644046,138529,1.0
Dvina_RS10870,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,0.7193331166392467,10.463996629150003,0.06874363038644046,153794,0.5
Dvina_RS02715,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,15.988122201332828,232.576052667804,0.06874363038644046,352529,1.0
Dvina_RS17065,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,1.9389859270245189,28.206044925538,0.06874363038644046,342197,1.0
Dvina_RS23200,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,156.71213346441678,2279.6604221142197,0.06874363038644046,413075,1.0
Dvina_RS16105,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,0.25134094120838374,3.6562069794027083,0.06874363038644046,342106,1.0
Dvina_RS34340,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,11.896312347497203,173.05330371152067,0.06874363038644046,138435,1.0
Dvina_RS50980,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,10.583966253623968,153.9628645465258,0.06874363038644046,451145,1.0
Dvina_RS50110,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,50.83668273304973,739.5111728500908,0.06874363038644046,451096,1.0
Dvina_RS42695,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,0.3501985126866154,5.094268526669073,0.06874363038644046,450739,1.0
Dvina_RS40445,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,114.72439337187868,1668.8730683404208,0.06874363038644046,138804,1.0
Dvina_RS01840,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,36.3002762011886,528.052941008899,0.06874363038644046,352447,1.0
Dvina_RS23170,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,431.3666580159475,6275.005489105412,0.06874363038644046,413074,1.0
Dvina_RS01430,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,32.281479828598144,469.5923047288698,0.06874363038644046,352402,1.0
Dvina_RS15090,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,33.96393124656364,494.0665928702967,0.06874363038644046,342029,2.0
Dvina_RS41670,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,27.47318050528583,399.64692511649565,0.06874363038644046,138905,0.5
Dvina_RS19035,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,23.71450875676298,344.9702703138096,0.06874363038644046,342348,1.0
Dvina_RS09610,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,4.811923501292368,69.9980998129175,0.06874363038644046,153747,1.0
Dvina_RS27840,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,22.61905188225972,329.0348757420481,0.06874363038644046,46682,2.0
Dvina_RS19705,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,305.0134193020554,4436.96990670162,0.06874363038644046,342413,1.0
Dvina_RS40365,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,21.10990249646286,307.08157799921406,0.06874363038644046,138796,1.0
Dvina_RS46975,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,7.862293825170364,114.37123382883173,0.06874363038644046,450963,1.0
Dvina_RS37700,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,0.28545854234343987,4.152508977758992,0.06874363038644046,138647,1.0
Dvina_RS53935,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,16.08476642071973,233.98191701979732,0.06874363038644046,352335,0.5
Dvina_RS43960,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,102.24917457930707,1487.398527027393,0.06874363038644046,450806,1.0
Dvina_RS24860,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,1.949515059870607,28.359210139346157,0.06874363038644046,413196,0.5
Dvina_RS08340,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,30.986311440450407,450.75174625287747,0.06874363038644046,153694,1.0
Dvina_RS52550,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,124.21948145586563,1806.9962374342056,0.06874363038644046,353683,1.0
Dvina_RS48040,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,83.44537785668237,1213.8634137824324,0.06874363038644046,451015,1.0
Dvina_RS22195,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,1.4044118059088515,20.429700875760975,0.06874363038644046,412998,1.0
Dvina_RS55170,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,9.214307883306471,134.03871502724672,0.06874363038644046,341959,0.5
Dvina_RS13365,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,5.986522460771631,87.08475864772572,0.06874363038644046,153948,0.5
Dvina_RS17610,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,2.322931315799287,33.79122258660171,0.06874363038644046,342257,2.0
Dvina_RS23605,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,1303.0354619503219,18954.9992432076,0.06874363038644046,413107,0.5
Dvina_RS34020,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,7.5986536889898,110.53611289182973,0.06874363038644046,47107,1.0
Dvina_RS04110,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,40.59645920642809,590.5486657922514,0.06874363038644046,352590,1.0
Dvina_RS23425,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,21.656052209441704,315.0263098952265,0.06874363038644046,413092,1.0
Dvina_RS46380,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,0.17175771688983782,2.4985255495571947,0.06874363038644046,450940,1.0
Dvina_RS47760,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,21.909778516827686,318.7172163248065,0.06874363038644046,451007,1.0
Dvina_RS36515,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,718.1348814092672,10446.56613816133,0.06874363038644046,138559,1.0
Dvina_RS01965,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,41.364723829072645,601.7244593650636,0.06874363038644046,352462,1.0
Dvina_RS15625,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,9.702885820892945,141.1459616890821,0.06874363038644046,342078,1.0
Dvina_RS27550,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,6.556906010582976,95.38201537689392,0.06874363038644046,46673,2.0
Dvina_RS54130,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,30.854477466899976,448.8339835043969,0.06874363038644046,153804,2.0
Dvina_RS28485,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,3.7109104451655597,53.98188056558516,0.06874363038644046,46714,0.5
Dvina_RS20075,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,6.625790500161447,96.38406442771125,0.06874363038644046,412860,1.0
Dvina_RS13640,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,4.192602024149964,60.988952730331015,0.06874363038644046,153960,1.0
Dvina_RS55305,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,1344.5002996999374,19558.18003998138,0.06874363038644046,413323,1.0
Dvina_RS28880,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,40.0990769561855,583.313344534899,0.06874363038644046,46729,0.5
Dvina_RS31805,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,31.01776047085978,451.20922908048755,0.06874363038644046,46929,0.5
Dvina_RS03230,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,7.621896318152168,110.8742188229787,0.06874363038644046,352551,2.0
Dvina_RS15520,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,621.3104566441599,9038.080374159466,0.06874363038644046,342071,1.0
Dvina_RS22595,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,0.5266657099344587,7.661301955887719,0.06874363038644046,413026,0.5
Dvina_RS35815,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,1.943352584606347,28.269565830053534,0.06874363038644046,138518,0.5
Dvina_RS48260,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,37.45277925826692,544.8181751200385,0.06874363038644046,451023,1.0
Dvina_RS43335,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,10.238310503499015,148.93467868869638,0.06874363038644046,450768,1.0
Dvina_RS34620,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,16.24929893728383,236.3753390087028,0.06874363038644046,138452,1.0
Dvina_RS13975,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,60.9642718677151,886.8352096769706,0.06874363038644046,341956,1.0
Dvina_RS08790,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,6408.439632912653,93222.3043340566,0.06874363038644046,153705,1.0
Dvina_RS20080,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,171.09846693948427,2488.9355708690223,0.06874363038644046,412861,1.0
Dvina_RS30690,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,2.625124013139391,38.18716000860483,0.06874363038644046,46860,1.0
Dvina_RS39745,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,25.22048041992738,366.87734235377343,0.06874363038644046,138761,1.0
Dvina_RS53785,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,87.75899244795325,1276.6127124014026,0.06874363038644046,353751,2.0
Dvina_RS15415,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,0.5696250266265419,8.286222642365702,0.06874363038644046,342061,1.0
Dvina_RS23955,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,5.015814001304668,72.96405460561807,0.06874363038644046,413136,2.0
Dvina_RS05980,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,604.9046311657268,8799.428074503365,0.06874363038644046,153584,2.0
Dvina_RS39680,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,362.8837400298707,5278.798020848325,0.06874363038644046,138758,1.0
Dvina_RS19215,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,2.3932472902181203,34.814095164374436,0.06874363038644046,342369,1.0
Dvina_RS37845,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,45.26236790785168,658.4227171799118,0.06874363038644046,138657,0.5
Dvina_RS14165,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,40.97892234067903,596.112281389812,0.06874363038644046,341973,0.5
Dvina_RS18925,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,679.2189469342089,9880.46373338152,0.06874363038644046,342339,1.0
Dvina_RS25375,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,2.2041905912203057,32.06392474225623,0.06874363038644046,413234,2.0
Dvina_RS01545,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,0.4815101888441962,7.004433518238703,0.06874363038644046,352422,0.5
Dvina_RS17365,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,8.282634070065614,120.485840266291,0.06874363038644046,342233,1.0
Dvina_RS30890,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,3.6576991978587787,53.207827071353684,0.06874363038644046,46877,1.0
Dvina_RS51040,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,5.581598801237341,81.19441422951529,0.06874363038644046,451148,1.0
Dvina_RS10380,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,72.14209014973618,1049.4367222707233,0.06874363038644046,153774,0.5
Dvina_RS42915,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,2.1729430346250256,31.609372714386552,0.06874363038644046,450751,0.5
Dvina_RS14730,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,4.418313934812003,64.27233926946498,0.06874363038644046,342007,1.0
Dvina_RS10940,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,22.28311940702637,324.1481324416883,0.06874363038644046,153797,1.0
Dvina_RS49005,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,241.29979119445443,3510.1403553753876,0.06874363038644046,451056,2.0
Dvina_RS19870,Dactylosporangium_vinaceum_strain_NRRL_B_16297_NZ_CP061913,23.361400930648966,339.83368057990947,0.06874363038644046,412845,1.0
